id,title,artist,track_id,artist_id,rank,hit,artist_popularity,followers,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6233,Caramel,City High Featuring Eve,5dXmPzPDTMWmxmpzxAV1JZ,0LlPal5iJGcCWwZp8VefVs,18,Yes,47,15616,46,0.792,0.6609999999999999,5,-8.211,0,0.304,0.17800000000000002,9.699999999999999e-06,0.0888,0.297,93.005
801,Brand New,Ben Rector,5EQ9yEra0SzVd673ZfKT4C,4AapPt7H6bGH4i7chTulpI,82,No,63,144398,63,0.5529999999999999,0.936,9,-5.015,1,0.11,0.00338,1.35e-06,0.102,0.412,144.884
1632,Empire,Shakira,1eIk4CkooTRycHSDfaShLC,0EmeFodog0BfCgMzAIvKQp,58,No,85,9799899,48,0.541,0.628,0,-4.682,0,0.0603,0.733,0.0,0.056,0.364,80.027
5326,What U Gon' Do,Lil Jon & The East Side Boyz Featuring Lil Scrappy,1bTphHXspys3RvvRxfzzIc,3ciRvbBIVz9fBoPbtSYq4x,22,Yes,65,144648,54,0.838,0.7240000000000001,1,-6.9,0,0.242,7.68e-05,1.02e-06,0.162,0.537,150.192
3026,Roman's Revenge,Nicki Minaj Featuring Eminem,7eK3fdGXCmhGfE8dKtETQU,0hCNtLu0JehylgoiP8L4Gh,56,No,90,9947666,50,0.815,0.95,10,-2.8510000000000004,1,0.306,0.5,0.0,0.341,0.478,112.413
432,Good Life,G-Eazy & Kehlani,1Eck97uRMlprKOOJN9oO1E,02kJSzxNuaWGqwubyUba0Z,59,No,89,2956808,70,0.565,0.7709999999999999,1,-5.22,1,0.213,0.00464,0.0,0.0568,0.573,168.385
7023,Strong Enough,Cher,144JMbvbR5txNzoZ112wo4,72OaDtakiy6yFqkt4TsiFt,57,No,67,546054,63,0.593,0.923,0,-6.19,1,0.101,0.0495,0.0,0.29,0.5870000000000001,124.862
4969,Wasteland,10 Years,3pO37BXsjMC2wApALxGbuB,0REMf7H0VP6DwfZ9MbuWph,94,No,61,189179,65,0.391,0.8009999999999999,6,-5.102,0,0.0813,0.000426,0.000208,0.0662,0.341,146.72899999999996
4166,Party People,Nelly Featuring Fergie,61WgPdz6Ik7v0LMOfEgpSv,2gBjLmx6zQnFGQJCAQpRgw,40,No,77,968766,38,0.6609999999999999,0.8440000000000001,1,-3.978,1,0.32299999999999995,0.345,0.0,0.622,0.602,163.917
3604,Big Green Tractor,Jason Aldean,4KAzYqfcijCSZa2P3etHoM,3FfvYsEGaIb52QPXhg4DcH,18,Yes,78,2028827,68,0.623,0.59,4,-5.0139999999999985,1,0.028,0.6459999999999999,0.0,0.295,0.579,137.071
3595,Be On You,Flo Rida Featuring Ne-Yo,7maTLYdnHDNsq3bB1tu2nH,0jnsk9HBra6NMjO2oANoPY,19,Yes,81,5410266,52,0.398,0.7090000000000001,4,-4.602,0,0.211,0.334,0.0,0.142,0.7140000000000001,78.089
1789,Survival,Eminem,3stOygN0I7CIvkEB2LJGbv,7dGJo4pcD2V6oG8kP0tJRR,16,Yes,93,15210347,62,0.452,0.894,2,-2.988,1,0.224,0.00392,0.0,0.124,0.431,176.097
4099,Learning How To Bend,Gary Allan,4s74ZQGzkOKumax5AqZrWC,37W8SKV5Vc8lcGtdyWCA5m,96,No,63,330404,39,0.511,0.7390000000000001,2,-4.453,1,0.0319,0.0465,0.000169,0.523,0.343,98.973
2502,Ima Boss,"Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz",7sjwaBQ6M3aVigYfBjm1sL,20sxb77xiYeusSH8cVdatc,51,No,80,1665880,68,0.37,0.87,5,-2.09,1,0.271,0.0415,0.0,0.604,0.331,79.092
2496,I Like It Like That,Hot Chelle Rae Featuring New Boyz,6eFahAdQgABBj1XOM99cBG,6jTnHxhb6cDCaCu4rdvsQ0,28,Yes,60,296811,62,0.742,0.784,1,-5.457999999999998,1,0.0552,0.0308,0.0,0.354,0.65,101.002
6731,Otherside,Red Hot Chili Peppers,64BbK9SFKH2jk86U3dGj2P,0L8ExT028jH3ddEcZwqJJ5,14,Yes,86,6548263,79,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229
5355,How Am I Doin',Dierks Bentley,3bvr2R5FUjrC3orh47Qe5V,7x8nK0m0cP2ksQf0mjWdPS,49,No,74,1170692,43,0.528,0.871,9,-8.01,1,0.122,0.125,0.0,0.23,0.675,181.909
6168,I'm Movin' On,Rascal Flatts,7gpuC3rLKkI7PoJcEnSIO6,0a1gHP0HAqALbEyxaD5Ngn,41,No,73,1221819,50,0.414,0.313,0,-5.292999999999998,1,0.0313,0.892,0.0,0.0949,0.267,129.748
77,Red Roses,Lil Skies Featuring Landon Cube,5IKOXYnhzrLxqhlI0btiaa,7d3WFRME3vBY2cgoP38RDo,69,No,84,442629,81,0.599,0.818,9,-4.215,0,0.0881,0.7170000000000001,1.41e-05,0.228,0.475,140.009
2293,Drive By,Train,1wAXODAAL6hY64ZdhrnjBO,3FUY2gzHeIiaesXtOAdB7A,10,Yes,76,1964548,67,0.759,0.8490000000000001,1,-3.198,0,0.0317,0.000983,1.51e-05,0.0864,0.73,122.033
392,Look At Me!,XXXTentacion,7floNISpH8VF4z4459Qo18,15UsOTVnJzReFVN1VCnxy4,34,No,96,2858720,81,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059
678,My Way,Calvin Harris,1vvNmPOiUuyCbgWmtc6yfm,7CajNmpbOovFoOoasH2HaY,24,Yes,87,10471070,81,0.8190000000000001,0.913,4,-3.059,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989
3748,Echo,Gorilla Zoe,7ytLGF9Ua5g5MylbwtxzZC,3Y365ZqTf6fJ4ZcRnLKPGt,57,No,57,250039,56,0.809,0.7440000000000001,0,-5.892,0,0.0434,0.0809,0.0,0.21,0.5720000000000001,107.99
3785,Insane,Eminem,6x1stxDsnh4ZlEft29uhlR,7dGJo4pcD2V6oG8kP0tJRR,85,No,93,15210476,50,0.873,0.872,9,-0.883,0,0.17,0.252,0.0,0.335,0.6829999999999999,97.978
3106,Scott Mescudi Vs. The World,Kid Cudi Featuring Cee-Lo,5QemHQxj7PRkrw8lJl2W7C,0fA0VVWsXO9YnASrzqfmYu,92,No,78,2286498,52,0.7759999999999999,0.7170000000000001,11,-5.915,0,0.0289,0.31,0.597,0.172,0.556,108.677
1326,Immortals,Fall Out Boy,3Te8uLyit6X3ncNW8Fp3K2,4UXqAaa6dQYAk18Lv7PEgX,72,No,84,4162558,70,0.613,0.8740000000000001,2,-3.594,1,0.0697,0.00139,1.82e-06,0.6559999999999999,0.5429999999999999,108.038
3931,Seventeen Forever,Metro Station,1v0E30pA3wOBXuDxfsyOPa,7vXwfZyDp3spzIVNXDaTPN,42,No,59,122215,52,0.569,0.7929999999999999,0,-5.041,0,0.0329,0.00172,0.00054,0.136,0.687,139.97899999999998
2633,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,0PgNhIg5n0UAOBVn43b8b6,0L8ExT028jH3ddEcZwqJJ5,38,No,86,6548187,67,0.6829999999999999,0.7340000000000001,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.5760000000000001,106.254
3626,Sounds Like Life To Me,Darryl Worley,4eVikDUCG2zumfejHQxGbe,4zIBkSJcqRp4ADuFI94WvO,84,No,52,70306,52,0.532,0.596,2,-6.5120000000000005,1,0.0282,0.0224,0.0,0.134,0.418,85.944
4664,Take Me As I Am,Mary J. Blige,4gGYiGsxhPYpsGIttWLwlT,1XkoF8ryArs86LZvFOkbyr,58,No,72,1257479,42,0.605,0.583,6,-4.717,0,0.0364,0.0783,0.0,0.211,0.556,82.18
1335,I See You,Luke Bryan,3Z3D2hnbZnveVhTuOifJyt,0BvkDsjIUla7X0k6CSWh1I,41,No,80,2462732,59,0.6609999999999999,0.81,6,-3.363,1,0.0363,0.0884,0.0,0.0464,0.722,129.988
759,Rise,Katy Perry,1CwNogTShsnsn1C8UhRmYX,6jJ0s89eD6GaHleKKya26X,11,Yes,85,9247158,64,0.546,0.645,11,-6.4,1,0.0527,0.0397,0.0,0.107,0.457,101.578
305,Its Every Night Sis,RiceGum Featuring Alissa Violet,15Uxmx6D6hW0gY5kc7bpqU,5RQqbE8uh2NwotXk6wvYa6,80,No,61,285396,68,0.887,0.784,8,-5.598,1,0.199,0.0244,0.0,0.112,0.408,98.984
2492,Mutha***** Up,Tyga Featuring Nicki Minaj,673AitlQq6SZOpamDTzlPV,5LHRHt1k9lMyONurDHEdrp,74,No,80,2777138,21,0.532,0.54,9,-7.871,1,0.299,0.000945,2.54e-06,0.385,0.434,92.069
1862,Parking Lot Party,Lee Brice,4HFNGbVmsMV5lHUvDuXLkl,5Zq7R5qmi58ByYyBQTlNuk,62,No,71,650546,60,0.54,0.86,1,-5.763,1,0.081,0.00646,0.0,0.629,0.856,171.72
3253,Cuando Me Enamoro,Enrique Iglesias Featuring Juan Luis Guerra,79gkHjNTSyGPXEyGkNQ8zH,7qG3b048QCHVRO5Pv1T5lw,89,No,84,5710392,67,0.8220000000000001,0.799,1,-3.612,1,0.0278,0.0142,2.71e-05,0.16699999999999998,0.902,126.04
3744,If U Seek Amy,Britney Spears,2hdy9Wt9qp7M7d0U3ossu2,26dSoYclwsYLMAKD3tpOr4,19,Yes,80,3940038,65,0.7170000000000001,0.5870000000000001,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954
1379,Preach,Drake Featuring PARTYNEXTDOOR,1OHoBC4icbuNhpSxP400sv,3TVXtAsR1Inumwj472S9r4,82,No,100,18311811,64,0.563,0.501,11,-8.041,0,0.426,0.208,7.890000000000001e-05,0.104,0.398,130.28799999999998
5420,White Tee's,Dem Franchize Boyz,7xl8xYOCSc6Ukg6YFwi2zx,0VKTLKamj4IH8OfQbUL0kq,79,No,49,97000,45,0.882,0.629,7,-6.1320000000000014,1,0.104,0.00545,0.0,0.078,0.624,161.99
471,Free Smoke,Drake,05KOgYg8PGeJyyWBPi5ja8,3TVXtAsR1Inumwj472S9r4,18,Yes,100,18311719,72,0.617,0.4920000000000001,10,-7.587999999999999,0,0.448,0.0621,0.0,0.484,0.208,141.953
4104,Te Quiero,Flex,1Z4IqxukC6Yuer0nK7rC2R,13VwGEitoK8J0qjNjbgeTN,86,No,51,64381,55,0.536,0.598,1,-9.608,1,0.0424,0.00314,0.0,0.319,0.465,83.946
2999,Words I Never Said,Lupe Fiasco Featuring Skylar Grey,5AcOdoDOQOKtPlAM1FqBO8,01QTIT5P1pFP3QnnFSdsJf,89,No,72,850034,55,0.445,0.928,10,-3.532,0,0.304,0.0746,0.0,0.343,0.37,107.576
3940,Arab Money,Busta Rhymes Featuring Ron Browz,0Fs4DQKvmk5DPHfmOa3vZX,1YfEcTuGvBQ8xSD1f53UnK,86,No,76,754107,45,0.737,0.73,6,-5.095,0,0.3720000000000001,0.236,0.0,0.14,0.642,93.297
6202,The Long Goodbye,Brooks & Dunn,5RJadombAbKFFO7X8J4EHj,0XKOBt59crntr7HQXXO8Yz,39,No,67,573554,38,0.498,0.619,8,-5.939,1,0.0297,0.263,1.42e-05,0.107,0.569,145.384
5978,Die Another Day,Madonna,7DUpuAzGUyJaJB3p9BC3Ms,6tbjWDEIzxoDsBA1FuhfPW,8,Yes,77,2072943,54,0.792,0.797,0,-5.166,0,0.0901,0.062,0.00325,0.0896,0.491,123.993
6208,No Matta What (Party All Night),Toya,6jCLSGa6VpnHu5kc3d3j9E,6cStgiv1qH5z6GYrFsjuGj,86,No,55,1964,23,0.6759999999999999,0.8220000000000001,8,-5.4270000000000005,1,0.0919,0.0957,0.0,0.0762,0.386,81.079
2417,Strip,Chris Brown Featuring Kevin K-MAC McCall,2i8hWheuwDUwyPrZynCLEF,7bXgB6jMjp9ATFy66eO08Z,37,No,91,5835978,65,0.8029999999999999,0.79,1,-4.353,1,0.125,0.00863,0.0,0.0441,0.7120000000000001,94.982
6481,You Make Me Sick,P!nk,6z8WLLLb2kaWRXXF1WmicO,1KCSPY1glIKqW2TotWuXOR,33,No,84,3749012,50,0.7759999999999999,0.695,11,-6.277,0,0.173,0.00228,2.71e-06,0.341,0.644,100.524
1599,Best Day Of My Life,American Authors,5Hroj5K7vLpIG4FNCRIjbP,0MlOPi3zIDMVrfA9R04Fe3,11,Yes,68,475894,70,0.6729999999999999,0.902,2,-2.378,1,0.0347,0.0629,0.000174,0.0552,0.521,100.016
579,Blue Ain't Your Color,Keith Urban,6wycnu8FWXsj68ig7BEot9,0u2FHSq3ln94y5Q57xazwf,24,Yes,77,2060759,75,0.6859999999999999,0.417,7,-7.787000000000001,1,0.0363,0.606,1.79e-06,0.0844,0.451,82.40700000000002
4514,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,68Zq7PMcPIQE8ol1x3gAqw,15Y1yUEchPPl4w20CLvFyb,21,Yes,42,5512,54,0.8759999999999999,0.448,0,-8.302999999999999,1,0.267,0.0176,0.0,0.0862,0.72,90.01899999999998
7131,Ha,Juvenile,3b0dX6Q2lxp7OX5lFt0nba,0rG0AZBscc8S8q1ahIsasI,68,No,61,316438,51,0.868,0.831,4,-5.4060000000000015,0,0.236,0.0224,0.0,0.0725,0.653,91.963
2590,Red Solo Cup,Glee Cast,1p4t76Y2XreMC6uECFLvmn,0SCbttzoZTnLFebDYmAWCm,92,No,77,833519,35,0.507,0.601,1,-5.702000000000001,0,0.117,0.583,0.0,0.22,0.631,165.43400000000003
358,Jerika,Jake Paul & Erika Costell Featuring Uncle Kade,2eniWYYid1tEDZZEai3xZr,41hhOkoRcm7m4fE0g7t1sa,86,No,61,605061,61,0.5479999999999999,0.693,4,-6.457999999999998,0,0.0825,0.158,0.0,0.168,0.159,133.91899999999998
6907,Scar Tissue,Red Hot Chili Peppers,1G391cbiT3v3Cywg8T7DM1,0L8ExT028jH3ddEcZwqJJ5,9,Yes,86,6548265,77,0.595,0.7170000000000001,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969
1165,Rotten To The Core,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",2bNxCVI4Fub8BAwr0CQDyd,2W8yFh0Ga6Yf3jiayVxwkE,38,No,66,1157069,56,0.698,0.8,0,-6.2189999999999985,1,0.0913,0.0432,1.06e-06,0.575,0.601,127.967
6637,Breathe,Faith Hill,3y4LxiYMgDl4RethdzpmNe,25NQNriVT2YbSW80ILRWJa,2,Yes,67,512567,59,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859
971,Hello Friday,Flo Rida Featuring Jason Derulo,2UIRHeHi72VP5WBMAfkPe5,0jnsk9HBra6NMjO2oANoPY,79,No,81,5410242,60,0.768,0.8809999999999999,9,-4.392,0,0.113,0.0188,3.65e-06,0.298,0.502,99.98
3193,Stutter,Maroon 5,5WzpKiMPvbhBFwdZmNio2k,04gDigrS5kc9YWfZHwBETP,84,No,89,10228875,46,0.7090000000000001,0.8909999999999999,1,-2.762,0,0.0366,0.0182,0.0,0.104,0.825,119.961
1557,Yeah,Joe Nichols,0uRlP6bHbSgBGklmaCMqG7,4aJTB79uwT4sP0Nb8QGWHc,41,No,63,264141,67,0.414,0.843,11,-4.638,1,0.0531,0.00647,1.52e-05,0.194,0.5720000000000001,165.713
6110,Not A Day Goes By,Lonestar,5hPZdsAI8Jo0mhq5J829Tb,3qbnxnvUqR14MJ9g8QwZJK,36,No,60,320058,46,0.53,0.305,6,-8.568,1,0.028,0.4920000000000001,0.0,0.13699999999999998,0.221,127.318
4374,Shawty,Plies Featuring T-Pain,0mYoKqA23wUUj7BTEgNzjg,3jksrX4oBklxR78ft8gv3j,9,Yes,68,546501,61,0.444,0.708,4,-5.926,0,0.126,0.0419,0.0,0.0775,0.26,105.412
7208,Hooch,Everything,0hRK7UKSKVS5a18mxYT6pO,2YZXO84I5cZGI7ukp2N2om,76,No,29,1274,43,0.69,0.8029999999999999,4,-6.549,1,0.0354,0.032,2.01e-05,0.0676,0.602,95.959
6489,Danger (Been So Long),Mystikal Featuring Nivea,0e42i89bY2NmPuVDtey8pg,3LIJJJkO7R5RasRwt7xIn5,14,Yes,61,238674,51,0.92,0.861,7,-5.435,1,0.218,0.211,2.59e-05,0.0288,0.718,97.969
4278,Stay,Sugarland,0jn2XqaHliEpWd04ZykIHy,0hYxQe3AK5jBPCr5MumLHD,32,No,60,550286,61,0.5539999999999999,0.284,4,-8.285,1,0.0374,0.769,0.0,0.121,0.444,134.977
285,Somebody Else Will,Justin Moore,3n2A6l4UayVe3GGKCvfQWV,30e8DmahrEamvLbFRPdWmk,59,No,68,622073,68,0.478,0.757,2,-4.274,0,0.119,0.0346,0.0,0.0926,0.623,180.077
2525,Wanna Be Startin' Somethin',Glee Cast,5ZM3AwNwvYpvhaTuwuvR4c,0SCbttzoZTnLFebDYmAWCm,78,No,77,833519,37,0.763,0.932,4,-4.289,1,0.142,0.012,0.000403,0.047,0.727,123.497
2711,Nightmares Of The Bottom,Lil Wayne,37sImz0wkOcX1cMWzo080d,55Aa2cqylxrFIXC767Z865,90,No,90,5914059,57,0.8109999999999999,0.568,8,-6.382999999999999,1,0.191,0.011,2.19e-06,0.083,0.366,140.001
1981,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,7s0lDK7y3XLmI7tcsRAbW0,4UXqAaa6dQYAk18Lv7PEgX,13,Yes,84,4162563,72,0.561,0.927,9,-4.374,0,0.0619,0.0313,2.34e-05,0.529,0.5529999999999999,152.011
224,Heartache On The Dance Floor,Jon Pardi,0w3Q14i073jLoew1hgJkwD,4MoAOfV4ROWofLG3a3hhBN,47,No,73,368760,79,0.594,0.8240000000000001,9,-4.252,1,0.0458,0.0617,0.0,0.0861,0.6709999999999999,116.005
5824,Speed,Montgomery Gentry,5sPjFaqbhprKmMGD8haEkh,3bGXaFVQLASmDMdjjeJr8a,47,No,63,411043,51,0.591,0.6990000000000001,8,-8.169,1,0.0286,0.0171,1.61e-06,0.168,0.325,87.971
2509,Mr. Know It All,Kelly Clarkson,7uRznL3LcuazKpwCTpDltz,3BmGtnKgCSGYIUhmivXKWX,10,Yes,78,2840740,52,0.6759999999999999,0.807,5,-5.131,1,0.029,0.0284,0.0,0.0701,0.443,95.956
2235,Payphone,Maroon 5 Featuring Wiz Khalifa,1LmN9SSHISbtp9LoaR5ZVJ,04gDigrS5kc9YWfZHwBETP,2,Yes,89,10228852,70,0.74,0.746,4,-4.6960000000000015,1,0.0424,0.0198,0.0,0.363,0.505,110.01
2468,Shake It Out,Florence + The Machine,4lY95OMGb9WxP6IYut64ir,1moxjboGR7GNWYIMWsRjgG,72,No,77,3482724,62,0.519,0.8079999999999999,10,-4.097,1,0.0383,0.0126,0.0,0.105,0.251,107.505
5696,Right Thurr,Chingy,0l3GEbH3CviUytD6iX4wzg,3s2wTjWxK8NOX09dmsvVOh,2,Yes,61,243178,69,0.866,0.7490000000000001,2,-3.977,1,0.253,0.15,0.0,0.0591,0.8909999999999999,92.077
4508,Wasted,Carrie Underwood,7p7ogqHrCofMhzLQUJulvn,4xFUf1FHVy696Q1JQZMTRj,37,No,74,2127808,51,0.535,0.7879999999999999,8,-2.569,1,0.0351,0.133,0.0,0.0755,0.285,94.993
8,Stir Fry,Migos,2UVbBKQOdFAekPTRsnkzcf,6oMuImdp5ZcFhWP0ESe6mG,8,Yes,93,4750442,92,0.815,0.816,2,-5.474,1,0.269,0.00299,0.0,0.159,0.498,181.967
688,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,0v9Wz8o0BT8DU38R4ddjeH,1anyVhU62p31KFi8MEzkbf,43,No,83,2833154,80,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.7879999999999999,135.018
2437,Hungry Like The Wolf / Rio,Glee Cast,0xNg5LKX5wHkJOI28enmBv,0SCbttzoZTnLFebDYmAWCm,98,No,77,833519,41,0.606,0.815,6,-4.773,0,0.045,0.00136,0.0,0.378,0.57,133.995
1752,Whatever She's Got,David Nail,54YvR3jlAJ3nnSCK1dWcwm,4DZGvSv2oMkBUnPz67E6z6,35,No,62,171443,66,0.53,0.7170000000000001,1,-6.073,1,0.0421,0.201,0.0,0.0544,0.906,160.458
5190,Keg In The Closet,Kenny Chesney,3ggmtswnS5czhEAGDsm6D8,3grHWM9bx2E9vwJCdlRv9O,64,No,74,1629048,51,0.654,0.901,1,-6.401,1,0.0477,0.00446,4.68e-06,0.057,0.73,138.879
5999,These Are The Days,O-Town,4Mem5PZWPaqQ7X1bGysNxl,4zKhX6hYCQPNs406umP9Fx,64,No,49,60176,28,0.598,0.627,9,-6.323,1,0.038,0.000968,0.0,0.0626,0.4320000000000001,119.991
3565,Defying Gravity,Glee Cast,0GtFgR54C5c6JMR998K6NT,0SCbttzoZTnLFebDYmAWCm,31,No,77,833522,59,0.385,0.545,1,-6.0,1,0.0318,0.476,0.0,0.112,0.546,152.525
5007,Like We Never Loved At All,Faith Hill,5tdbsJQ86BVvjmpTikVP7q,25NQNriVT2YbSW80ILRWJa,45,No,67,512562,49,0.4970000000000001,0.468,2,-8.182,1,0.0286,0.0817,0.0,0.112,0.285,133.789
1977,Made In The USA,Demi Lovato,6SjCa7LhEpPNiCxe3bLln4,6S2OmqARrzebs0tKUEyXyp,80,No,89,7724172,57,0.496,0.86,8,-3.846,1,0.049,0.00157,0.0,0.319,0.599,174.916
902,Jumpman,Drake & Future,27GmP9AWRs744SzKcpJsTZ,3TVXtAsR1Inumwj472S9r4,12,Yes,100,18311763,77,0.853,0.547,1,-7.535,1,0.194,0.0565,0.0,0.341,0.6759999999999999,142.065
4025,The Shock Of The Lightning,Oasis,1NnxTh6EQLS3norlXi6NFw,2DaxqgrOhkeH0fpeiQq2f4,93,No,81,2416377,38,0.331,0.961,11,-2.462,0,0.101,2.99e-05,0.301,0.241,0.0372,136.944
490,No Long Talk,Drake Featuring Giggs,6CfrYuD3YRDYdYvH9jNtXY,3TVXtAsR1Inumwj472S9r4,40,No,100,18311720,67,0.919,0.627,10,-6.7639999999999985,0,0.234,0.0626,0.0,0.529,0.52,97.076
1246,Wild Child,Kenny Chesney With Grace Potter,050iNgNKEUrJboOnH4Jhm6,3grHWM9bx2E9vwJCdlRv9O,56,No,74,1629018,55,0.586,0.633,3,-7.688,1,0.0318,0.475,4.29e-06,0.16399999999999998,0.445,148.984
6937,Out Of My Head,Fastball,5tOjRq5shlEdm15nmJBq7Z,7FtVJzRtpQpU61nBwB7cKN,20,Yes,52,42716,55,0.599,0.6659999999999999,4,-7.461,1,0.0324,0.366,0.00158,0.16899999999999998,0.482,156.20600000000005
284,Revenge,XXXTentacion,5TXDeTFVRVY7Cvt0Dw4vWW,15UsOTVnJzReFVN1VCnxy4,77,No,96,2858718,81,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999
3148,Move That Body,Nelly Featuring T-Pain & Akon,6KiAEdLLo268B0ZKk8Ze2c,2gBjLmx6zQnFGQJCAQpRgw,54,No,77,968763,45,0.8320000000000001,0.765,5,-6.7410000000000005,0,0.0375,3.89e-05,2.31e-06,0.132,0.51,111.003
4336,Fly Like Me,Chingy Featuring Amerie,3hPSGbV4IaNBZgmeti2r1H,3s2wTjWxK8NOX09dmsvVOh,89,No,61,243177,31,0.71,0.7809999999999999,11,-6.339,0,0.272,0.0253,0.0,0.251,0.7490000000000001,116.613
4831,Invisible,Ashlee Simpson,1gcn2qqQ7miWjcFtANfS1j,4hqDqHtBlgxXpLXVYf7c8L,21,Yes,52,237007,32,0.5579999999999999,0.8420000000000001,2,-2.532,1,0.0576,0.146,0.0,0.11,0.792,168.366
3541,Morning After Dark,Timbaland Featuring Nelly Furtado & SoShy,2dg5haMA3bOqFhpeUGkXzv,5Y5TRrQiqgUO4S36tzjIRZ,61,No,77,931404,41,0.747,0.928,6,-4.244,1,0.0433,0.0949,0.000479,0.042,0.873,118.011
249,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,3dskm5fAe8OkBtM9E0VVWx,4aXXDj9aZnlshx7mzj3W1N,20,Yes,79,94618,57,0.471,0.7909999999999999,5,-3.373,0,0.238,0.0198,0.0,0.232,0.507,188.36
6906,Genie In A Bottle,Christina Aguilera,11mwFrKvLXCbcVGNxffGyP,1l7ZsJRRS8wlW3WfJfPfNS,1,Yes,79,2734302,68,0.627,0.8,1,-6.945,1,0.162,0.21,0.000123,0.13699999999999998,0.912,175.815
3216,Alejandro,Lady Gaga,15pu8u4n3q4BKl4tF20c5v,1HY2Jd0NmPuamShAr6KMms,5,Yes,82,4552796,61,0.632,0.789,11,-6.61,0,0.0557,0.00043,0.00144,0.35600000000000004,0.35,98.986
5748,Forever And For Always,Shania Twain,3IvywxLUIb30oVLH8DWfh6,5e4Dhzv426EvQe3aDb64jL,20,Yes,71,865605,48,0.493,0.8109999999999999,6,-4.732,1,0.0396,0.214,0.0,0.157,0.589,86.008
754,Cancer,twenty one pilots,19W5OTEcQI3ZoRW1HERMyy,3YQKmKGau1PzlVlkL1iodx,91,No,84,7118606,70,0.652,0.295,2,-11.045,1,0.0477,0.281,1.03e-05,0.0809,0.196,75.065
6892,A Country Boy Can Survive (Y2K Version),Chad Brock With Hank Williams Jr. & George Jones,4CHu59DdL6CmeuHJjugt31,24VF2kZrBFn1WvJ5oF1SRf,75,No,36,10089,0,0.669,0.5920000000000001,7,-4.628,1,0.0317,0.166,0.0,0.114,0.51,75.938
637,Sidewalks,The Weeknd Featuring Kendrick Lamar,4h90qkbnW1Qq6pBhoPvwko,1Xyo4u8uXC1ZmMpatF05PJ,27,Yes,95,9887917,71,0.542,0.727,1,-5.268,0,0.0849,0.135,0.0,0.328,0.5479999999999999,150.09799999999996
3325,Bad Romance,Glee Cast,0LpE5tfNe15QLvQL4YDi7T,0SCbttzoZTnLFebDYmAWCm,54,No,77,833522,52,0.628,0.922,9,-4.638,0,0.0759,0.0055,3.69e-06,0.181,0.532,119.005
2313,Wanted You More,Lady Antebellum,5GV8UxTRnzTPiwrr59L8eZ,32WkQRZEVKSzVAAYqukAEA,34,No,70,1763777,46,0.461,0.71,5,-6.36,1,0.0422,0.319,4.97e-06,0.104,0.281,175.825
4030,The Time Of My Life,David Cook,6avyV3xlz2UFeiAUZ0SqyT,4SQxI8xg6LcSWL3KuGVHLa,3,Yes,48,100387,52,0.414,0.578,8,-6.382999999999999,1,0.0287,0.0541,0.0,0.124,0.281,154.96
819,Noise,Kenny Chesney,0XN2BcoaKE4Z2hnq1ZeDY1,3grHWM9bx2E9vwJCdlRv9O,72,No,74,1629013,58,0.58,0.799,0,-4.146,1,0.028,0.0095,0.0,0.0925,0.583,109.965
6826,If You Love Me,Mint Condition,3VZMAx8GdrO73kvTZDD8rU,4MT97VeycuegSicrrphisJ,30,No,55,221487,38,0.442,0.585,6,-6.0120000000000005,1,0.0305,0.606,5.85e-05,0.185,0.233,118.736
6344,Peaches & Cream,112,6iajHa34cSiD5s42Cq9miJ,7urq0VfqxEYEEiZUkebXT4,4,Yes,69,364953,59,0.706,0.537,7,-6.347,1,0.348,0.008870000000000001,0.0,0.129,0.775,203.746
2214,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",3Jv1XgMPVjdN5xGfnRJ20s,6vXTefBL93Dj5IqAWq6OTv,36,No,87,1427055,62,0.7340000000000001,0.893,2,-1.847,1,0.125,0.0684,0.0,0.7190000000000001,0.595,138.05
594,Song For Another Time,Old Dominion,7px4t7HGiuMUvFkEOpZEwp,6y8XlgIV8BLlIg1tT1R10i,59,No,74,284501,71,0.4970000000000001,0.805,11,-3.995,1,0.0332,0.125,0.0,0.16699999999999998,0.696,166.048
